Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
5371,Ahana  Tripathi,Mechatronics Engineering (MECHT),2017,2021,ahanatripathi25@gmail.com,3677526537,30-05-2003,"H.No. 807, Banerjee Street, Kavali-248293",New Delhi,82.7,89.4,Yes,TVS Motors,1513091,Got job in campus placement
5372,Renee Shetty,Mechatronics Engineering (MECHT),2018,2022,reneeshetty5@gmail.com,9.10475E+11,27-04-2001,"24, Bakshi Path, Akola 336112",Bally,84.4,92.6,Yes,Hyundai Motors,1508419,Got job in campus placement
5373,Kismat Rastogi,Mechatronics Engineering (MECHT),2017,2021,kismatrastogi91@gmail.com,6036962903,07-01-2002,"294, Shanker, Sonipat 498946",Darbhanga,88.6,83,No,,,No special remarks
5374,Jhanvi Mann,Mechatronics Engineering (MECHT),2018,2022,jhanvimann76@gmail.com,9.10917E+11,15-04-2002,"H.No. 235, Grewal Chowk, Cuttack-888286",Kolhapur,94.4,86.6,No,,,No special remarks
5375,Pranay Borah,Mechatronics Engineering (MECHT),2017,2021,pranayborah20@gmail.com,9.13346E+11,02-03-1999,"80, Kannan Chowk, Thane-444275",Nashik,85.6,99.9,Yes,Bosch,1510478,Got job in campus placement
5376,Heer Atwal,Mechatronics Engineering (MECHT),2016,2020,heeratwal36@gmail.com,8276826992,23-08-2000,"H.No. 046, Sankar Nagar, Tenali-816858",Burhanpur,82.7,88.9,No,,,No special remarks
5377,Nehmat Dhaliwal,Mechatronics Engineering (MECHT),2018,2022,nehmatdhaliwal12@gmail.com,8810828518,07-10-2001,"52/141, Sane Zila, Phagwara 017752",Uluberia,78.5,82.5,No,,,No special remarks
5378,Ritvik Bhardwaj,Mechatronics Engineering (MECHT),2016,2020,ritvikbhardwaj78@gmail.com,1783257970,11-05-1998,"45/80, Seth Zila, Ludhiana 698711",Ghaziabad,76.1,91.2,Yes,Hyundai Motors,1692229,Got job in campus placement
5379,Taran Mall,Mechatronics Engineering (MECHT),2018,2022,taranmall24@gmail.com,3414020502,21-02-2002,"035, Mann Path, Sonipat-794812",Amroha,90.9,89,Yes,Bosch,1521905,Got job in campus placement
5380,Zoya Halder,Mechatronics Engineering (MECHT),2019,2023,zoyahalder89@gmail.com,9.18908E+11,05-09-2003,"92, Bandi Road, Vijayawada 623270",Aligarh,77.4,81,No,,,No special remarks
5381,Samiha Dyal,Mechatronics Engineering (MECHT),2019,2023,samihadyal53@gmail.com,8804389744,19-07-2002,"28/81, Wali Road, Delhi-772331",Gaya,75.5,81.5,No,,,No special remarks
5382,Zeeshan Srivastava,Mechatronics Engineering (MECHT),2016,2020,zeeshansrivastava73@gmail.com,4645940187,08-09-1999,"50, Chakraborty Path, Surat 686941",Indore,79.8,92.2,No,,,No special remarks
5383,Hrishita Kulkarni,Mechatronics Engineering (MECHT),2017,2021,hrishitakulkarni80@gmail.com,7351398458,06-11-2002,"025, Brahmbhatt Marg, Chinsurah 919771",Surat,79,85.9,No,,,No special remarks
5384,Siya Batta,Mechatronics Engineering (MECHT),2017,2021,siyabatta57@gmail.com,2880286749,23-09-1997,"63, Sibal Ganj, Bahraich 765719",Serampore,91.2,86.5,No,,,No special remarks
5385,Uthkarsh Vasa,Mechatronics Engineering (MECHT),2017,2021,uthkarshvasa41@gmail.com,9639985925,25-03-2000,"H.No. 549, Ganesh Marg, Junagadh 925038",Rajkot,89.7,80.8,Yes,TVS Motors,1501997,Got job in campus placement
5386,Nitara Kala,Mechatronics Engineering (MECHT),2018,2022,nitarakala55@gmail.com,5620187447,20-06-2001,"18/54, Vala Path, Phagwara-646421",Kumbakonam,92.9,84.9,No,,,No special remarks
5387,Ela Chawla,Mechatronics Engineering (MECHT),2019,2023,elachawla64@gmail.com,5208205729,24-10-2000,"33/78, Som Nagar, Avadi-284597",Khandwa,80.3,88.2,Yes,L&T,1606523,Got job in campus placement
5388,Purab Seth,Mechatronics Engineering (MECHT),2019,2023,purabseth16@gmail.com,7708150375,14-09-1999,"10/835, Sen Ganj, Dehradun 993517",Purnia,86.4,83.6,No,,,No special remarks
5389,Romil Yohannan,Mechatronics Engineering (MECHT),2018,2022,romilyohannan17@gmail.com,9170799770,25-05-1999,"07/536, Hegde Marg, Unnao 527905",Karnal,78.1,84.3,No,,,No special remarks
5390,Vivaan Shan,Mechatronics Engineering (MECHT),2018,2022,vivaanshan33@gmail.com,9.17679E+11,07-08-2001,"57, Sankar Circle, Adoni 506448",Mumbai,75.1,98.2,No,,,No special remarks
5391,Pari Sibal,Mechatronics Engineering (MECHT),2019,2023,parisibal58@gmail.com,1327507463,20-02-2000,"77/582, Sawhney Road, Rajkot 622908",Nagpur,89.9,89.3,Yes,Bosch,1502933,Got job in campus placement
5392,Trisha Borra,Mechatronics Engineering (MECHT),2017,2021,trishaborra4@gmail.com,9.11586E+11,04-07-2003,"H.No. 71, Deol Circle, Ajmer-484841",Junagadh,88,93.9,No,,,No special remarks
5393,Jivika Sathe,Mechatronics Engineering (MECHT),2016,2020,jivikasathe34@gmail.com,6002518495,20-08-1998,"501, Kannan Path, Karimnagar 747677",Gandhinagar,80,83.4,No,,,No special remarks
5394,Taran Ramaswamy,Mechatronics Engineering (MECHT),2019,2023,taranramaswamy62@gmail.com,4423407010,26-02-2000,"H.No. 918, Ahuja, Chandrapur 920376",Bareilly,90.9,94.7,No,,,No special remarks
5395,Indrajit Sengupta,Mechatronics Engineering (MECHT),2017,2021,indrajitsengupta29@gmail.com,9.10142E+11,31-08-2003,"H.No. 78, Contractor Zila, Thiruvananthapuram-503303",Pali,90.1,84.9,Yes,TVS Motors,1593114,Got job in campus placement
5396,Piya Shanker,Mechatronics Engineering (MECHT),2016,2020,piyashanker97@gmail.com,9.18504E+11,08-01-1998,"H.No. 56, Raj Chowk, Imphal 189565",Hindupur,83.6,85.2,Yes,TVS Motors,1546899,Got job in campus placement
5397,Samar Chadha,Mechatronics Engineering (MECHT),2016,2020,samarchadha91@gmail.com,9.10842E+11,25-11-2000,"67/589, Chauhan Road, Kollam-286525",Bareilly,75.4,98.3,No,,,No special remarks
5398,Kabir Kulkarni,Mechatronics Engineering (MECHT),2017,2021,kabirkulkarni29@gmail.com,9.1909E+11,24-03-2003,"H.No. 16, Sekhon Zila, Bhind 389020",Dharmavaram,85.3,92.3,No,,,No special remarks
5399,Madhav Mahal,Mechatronics Engineering (MECHT),2019,2023,madhavmahal76@gmail.com,6691378727,11-08-1998,"88/519, Datta, Deoghar-141276",Cuttack,90.2,82,No,,,No special remarks
5400,Alisha Aggarwal,Mechatronics Engineering (MECHT),2019,2023,alishaaggarwal51@gmail.com,9.12545E+11,09-08-2001,"H.No. 280, Gaba Zila, Rohtak-747206",Saharanpur,87.6,81.8,Yes,TVS Motors,1567703,Got job in campus placement
5401,Akarsh Kapadia,Mechatronics Engineering (MECHT),2016,2020,akarshkapadia54@gmail.com,2513132874,10-03-2003,"H.No. 66, Kari Nagar, Belgaum 371387",Sultan Pur Majra,77.9,81.6,No,,,No special remarks
5402,Armaan Sarna,Mechatronics Engineering (MECHT),2016,2020,armaansarna47@gmail.com,3111874969,31-05-1999,"H.No. 234, Chand Circle, Anantapuram 380360",Bhopal,84.3,95.8,No,,,No special remarks
5403,Nitara Kapadia,Mechatronics Engineering (MECHT),2019,2023,nitarakapadia8@gmail.com,9320968331,05-02-2003,"H.No. 200, Mannan Chowk, Khandwa-183506",Durgapur,81.2,99.4,Yes,Bosch,1509202,Got job in campus placement
5404,Aayush Choudhry,Mechatronics Engineering (MECHT),2016,2020,aayushchoudhry56@gmail.com,7398504295,24-08-2003,"65/866, Wagle Path, Kollam-302304",Guntur,84.6,98.3,Yes,TVS Motors,1650043,Got job in campus placement
5405,Hiran Saraf,Mechatronics Engineering (MECHT),2019,2023,hiransaraf66@gmail.com,4323154289,19-03-2000,"H.No. 296, Tella Road, Cuttack 720444",Buxar,79.9,81.5,No,,,No special remarks
5406,Rasha Uppal,Mechatronics Engineering (MECHT),2019,2023,rashauppal91@gmail.com,9.10648E+11,13-01-1999,"H.No. 27, Rajan Street, Begusarai 604265",Hazaribagh,86.8,93.2,No,,,No special remarks
5407,Divij Sant,Mechatronics Engineering (MECHT),2019,2023,divijsant24@gmail.com,9.12952E+11,18-04-2003,"08, Madan Nagar, Nanded-352653",Karimnagar,75.5,89.4,No,,,No special remarks
5408,Vihaan Lala,Mechatronics Engineering (MECHT),2018,2022,vihaanlala36@gmail.com,6757721242,04-02-1998,"12/435, Atwal Chowk, Lucknow 274522",Kamarhati,92.5,98.6,Yes,L&T,1607277,Got job in campus placement
5409,Suhana Sahota,Mechatronics Engineering (MECHT),2017,2021,suhanasahota79@gmail.com,8528157540,04-03-2003,"18/991, Mangal Street, Jorhat-884030",Kolkata,91.2,80.7,No,,,No special remarks
5410,Aarav Varughese,Mechatronics Engineering (MECHT),2017,2021,aaravvarughese54@gmail.com,298485759,04-11-2000,"03/83, Sarraf Chowk, Junagadh-029460",Haldia,75.6,88.4,Yes,TVS Motors,1598283,Got job in campus placement
5411,Mishti Sani,Mechatronics Engineering (MECHT),2017,2021,mishtisani28@gmail.com,9.18998E+11,24-06-1998,"H.No. 99, Choudhry Road, Srinagar 084417",Hindupur,86.2,85.6,Yes,L&T,1526750,Got job in campus placement
5412,Khushi Chadha,Mechatronics Engineering (MECHT),2019,2023,khushichadha50@gmail.com,1011722015,09-07-1998,"97/504, Suri, Rajkot 327398",Tinsukia,93.7,80.4,Yes,TVS Motors,1535631,Got job in campus placement
5413,Baiju Gola,Mechatronics Engineering (MECHT),2016,2020,baijugola47@gmail.com,3258602955,11-12-2001,"68, Gole Zila, Vasai-Virar 482568",Proddatur,86.4,81.9,Yes,TVS Motors,1638340,Got job in campus placement
5414,Samar Solanki,Mechatronics Engineering (MECHT),2017,2021,samarsolanki17@gmail.com,1738936193,31-12-1998,"31/94, Mahajan Circle, Ratlam-411124",Amaravati,91.8,94.1,No,,,No special remarks
5415,Vidur Singh,Mechatronics Engineering (MECHT),2016,2020,vidursingh19@gmail.com,9.18585E+11,26-06-2001,"H.No. 87, Sha Ganj, Sonipat-747034",Vijayanagaram,77.8,80,No,,,No special remarks
5416,Sara Kibe,Mechatronics Engineering (MECHT),2018,2022,sarakibe87@gmail.com,5088010897,15-03-1999,"23/132, Tandon Marg, Nanded-015525",Ongole,79.8,94.5,Yes,Bosch,1684377,Got job in campus placement
5417,Aarna Arya,Mechatronics Engineering (MECHT),2018,2022,aarnaarya63@gmail.com,9328034523,22-04-1998,"63/67, Chaudhari Chowk, Karimnagar-321943",Haldia,93.3,86.4,No,,,No special remarks
5418,Dhruv Bahri,Mechatronics Engineering (MECHT),2018,2022,dhruvbahri63@gmail.com,9.17278E+11,02-04-2001,"90, Shah Zila, Firozabad 370880",Sangli-Miraj & Kupwad,85.3,88,No,,,No special remarks
5419,Aarna Vala,Mechatronics Engineering (MECHT),2017,2021,aarnavala95@gmail.com,9.12517E+11,16-01-2001,"91, Lad Ganj, Ghaziabad-733669",Kavali,78.4,93.7,Yes,Bosch,1545289,Got job in campus placement
5420,Kimaya Mangat,Mechatronics Engineering (MECHT),2018,2022,kimayamangat24@gmail.com,1603307975,05-03-2001,"636, Chander Street, Kalyan-Dombivli-889463",Srikakulam,92.5,97.3,No,,,No special remarks
5421,Rhea Ahluwalia,Mechatronics Engineering (MECHT),2019,2023,rheaahluwalia22@gmail.com,9498385391,23-07-2000,"H.No. 161, Sarin Marg, Agra 007514",Sagar,89.6,87.6,Yes,Hyundai Motors,1590948,Got job in campus placement
5422,Indrans Seshadri,Mechatronics Engineering (MECHT),2016,2020,indransseshadri51@gmail.com,5899075811,16-03-2002,"367, Butala Path, Adoni 500753",Kozhikode,80.1,87,Yes,L&T,1561205,Got job in campus placement
5423,Nayantara Karan,Mechatronics Engineering (MECHT),2017,2021,nayantarakaran22@gmail.com,7808056572,14-02-1999,"H.No. 348, Aggarwal Circle, Gurgaon-731283",Tiruvottiyur,91.5,94,Yes,L&T,1532667,Got job in campus placement
5424,Akarsh Chatterjee,Mechatronics Engineering (MECHT),2018,2022,akarshchatterjee64@gmail.com,9.13449E+11,07-03-2001,"H.No. 30, Khanna Road, Allahabad 012064",Pondicherry,87.4,80.5,No,,,No special remarks
5425,Azad Chandra,Mechatronics Engineering (MECHT),2018,2022,azadchandra41@gmail.com,9217015985,24-06-2002,"16, Chacko, Mysore-169560",Bongaigaon,81.7,84.5,No,,,No special remarks
5426,Dhanush Dey,Mechatronics Engineering (MECHT),2018,2022,dhanushdey23@gmail.com,9.10847E+11,03-02-2003,"43/812, Handa, Naihati 949626",Aurangabad,91.9,81,Yes,L&T,1548649,Got job in campus placement
5427,Taimur Lal,Mechatronics Engineering (MECHT),2017,2021,taimurlal76@gmail.com,7402659566,06-12-2001,"359, Hans Path, Sasaram-512809",Dehri,78.3,96.9,Yes,Hyundai Motors,1559215,Got job in campus placement
5428,Dhanush Anne,Mechatronics Engineering (MECHT),2019,2023,dhanushanne42@gmail.com,9.11783E+11,11-03-1999,"00/648, Gade Marg, Alwar-298851",Sonipat,82.7,99.1,No,,,No special remarks
5429,Umang Shankar,Mechatronics Engineering (MECHT),2019,2023,umangshankar46@gmail.com,4930490340,31-05-2002,"68/035, Wali Road, Bareilly-051593",Guntur,83.8,84,No,,,No special remarks
5430,Ishaan Bhasin,Mechatronics Engineering (MECHT),2016,2020,ishaanbhasin69@gmail.com,6682681829,16-07-2003,"H.No. 75, Devi Zila, Nandyal 157056",Coimbatore,87.7,82.7,Yes,Bosch,1616458,Got job in campus placement
5431,Nayantara Sarin,Mechatronics Engineering (MECHT),2018,2022,nayantarasarin70@gmail.com,6747578253,13-12-1997,"H.No. 590, Char Chowk, Ichalkaranji 348839",Gangtok,88.3,89.6,Yes,TVS Motors,1654786,Got job in campus placement
5432,Mohanlal Dutta,Mechatronics Engineering (MECHT),2018,2022,mohanlaldutta21@gmail.com,9.15201E+11,19-08-2000,"641, Ghosh, Kishanganj-205731",Bhilai,78.1,99.1,Yes,Bosch,1601352,Got job in campus placement
5433,Elakshi Hayre,Mechatronics Engineering (MECHT),2019,2023,elakshihayre35@gmail.com,7930513524,11-08-1999,"24/185, Swaminathan Zila, Baranagar-407671",Thrissur,86.2,81.8,No,,,No special remarks
5434,Adira Chakraborty,Mechatronics Engineering (MECHT),2019,2023,adirachakraborty89@gmail.com,8499641501,03-10-2000,"71/64, Singh Street, Salem-822382",Hindupur,81.3,93.6,Yes,Bosch,1504193,Got job in campus placement
5435,Hansh Sani,Mechatronics Engineering (MECHT),2016,2020,hanshsani16@gmail.com,3862697664,20-09-2000,"081, Venkatesh Street, Ongole 631167",Eluru,91.3,96.5,No,,,No special remarks
5436,Badal Kata,Mechatronics Engineering (MECHT),2017,2021,badalkata25@gmail.com,5816484629,09-07-1998,"H.No. 56, Kibe Street, Pune 940334",Bhilwara,90.2,94.5,Yes,Hyundai Motors,1630171,Got job in campus placement
5437,Azad Saxena,Mechatronics Engineering (MECHT),2016,2020,azadsaxena2@gmail.com,9.12397E+11,23-01-1998,"70/08, Rege Nagar, Madurai-952459",Kurnool,91.4,86.4,No,,,No special remarks
5438,Vardaniya Trivedi,Mechatronics Engineering (MECHT),2016,2020,vardaniyatrivedi39@gmail.com,9.16731E+11,08-07-1999,"112, De Marg, Malegaon 629490",Bathinda,84.8,98.9,No,,,No special remarks
5439,Kavya Magar,Mechatronics Engineering (MECHT),2019,2023,kavyamagar63@gmail.com,9.19786E+11,18-07-2000,"76/465, Kala Chowk, Farrukhabad-083452",Jodhpur,78.3,81.7,No,,,No special remarks
5440,Mishti Bedi,Mechatronics Engineering (MECHT),2017,2021,mishtibedi16@gmail.com,9.15144E+11,19-07-2001,"H.No. 42, Rastogi Zila, Chinsurah-936635",Sangli-Miraj & Kupwad,93.1,87.3,No,,,No special remarks
5441,Sana Bera,Mechatronics Engineering (MECHT),2018,2022,sanabera74@gmail.com,4550921414,02-11-1997,"17/26, Vala Ganj, Firozabad 738553",Katni,93.1,87.6,Yes,TVS Motors,1612453,Got job in campus placement
5442,Nishith Bedi,Mechatronics Engineering (MECHT),2019,2023,nishithbedi94@gmail.com,9.11037E+11,18-09-1998,"H.No. 72, Ghosh Marg, Nanded 281493",Raipur,88.2,88.2,Yes,Bosch,1637650,Got job in campus placement
5443,Inaaya  Comar,Mechatronics Engineering (MECHT),2017,2021,inaayacomar90@gmail.com,9.11758E+11,10-03-1999,"93, Char, Mangalore-256777",Latur,75.1,97.7,Yes,TVS Motors,1566525,Got job in campus placement
5444,Adira Chokshi,Mechatronics Engineering (MECHT),2016,2020,adirachokshi35@gmail.com,9.1924E+11,14-03-2001,"85, Brar, Amravati-625189",Loni,91.7,95.8,Yes,L&T,1662442,Got job in campus placement
5445,Emir Kant,Mechatronics Engineering (MECHT),2019,2023,emirkant33@gmail.com,9.16391E+11,03-09-2003,"02, Varkey Marg, Kalyan-Dombivli 571571",Kozhikode,82.8,99,No,,,No special remarks
5446,Emir Mann,Mechatronics Engineering (MECHT),2019,2023,emirmann7@gmail.com,8554900170,10-02-2003,"70/403, Sule Zila, Raichur-953413",Gandhinagar,84.1,80.2,Yes,Hyundai Motors,1531788,Got job in campus placement
5447,Jivika Bhatt,Mechatronics Engineering (MECHT),2019,2023,jivikabhatt32@gmail.com,8848537563,01-04-2001,"83, Barad Ganj, Bikaner 403463",Amroha,77.4,89.7,Yes,TVS Motors,1628945,Got job in campus placement
5448,Akarsh Kanda,Mechatronics Engineering (MECHT),2016,2020,akarshkanda2@gmail.com,4864206214,19-12-1998,"H.No. 03, Wali Chowk, Gulbarga-075427",Ongole,91,98.3,Yes,Hyundai Motors,1691584,Got job in campus placement
5449,Indrajit Dani,Mechatronics Engineering (MECHT),2016,2020,indrajitdani11@gmail.com,9.11344E+11,11-05-2002,"70, Ghosh, North Dumdum-774877",Nizamabad,77.6,87.5,No,,,No special remarks
5450,Umang Karan,Mechatronics Engineering (MECHT),2019,2023,umangkaran25@gmail.com,8675386956,01-12-2000,"H.No. 128, Dube Ganj, Aurangabad-389030",Hubli–Dharwad,79.1,97.3,No,,,No special remarks
5451,Samarth Bose,Mechatronics Engineering (MECHT),2018,2022,samarthbose76@gmail.com,9.1223E+11,05-04-2001,"H.No. 750, Konda, Guna-744462",Ambarnath,82.6,88.8,Yes,Bosch,1653849,Got job in campus placement
5452,Shalv Rana,Mechatronics Engineering (MECHT),2018,2022,shalvrana29@gmail.com,1488859009,17-11-2001,"22/86, Sanghvi Marg, Haridwar-385081",New Delhi,91.8,90.8,No,,,No special remarks
5453,Shanaya Bali,Mechatronics Engineering (MECHT),2017,2021,shanayabali36@gmail.com,6472993770,24-05-2001,"349, Mangal Nagar, Bidar 090940",Mathura,86.4,95.8,No,,,No special remarks
5454,Manikya Loke,Mechatronics Engineering (MECHT),2019,2023,manikyaloke98@gmail.com,8475048949,09-12-1999,"00, Chawla Road, Panchkula-042129",Varanasi,94.8,87.8,No,,,No special remarks
5455,Tanya Dhillon,Mechatronics Engineering (MECHT),2016,2020,tanyadhillon91@gmail.com,9.13906E+11,04-12-1997,"70, Manne Marg, Ambattur 471405",Bahraich,77.4,82.9,Yes,TVS Motors,1497554,Got job in campus placement
5456,Zain Doctor,Mechatronics Engineering (MECHT),2016,2020,zaindoctor52@gmail.com,8703644184,02-02-1998,"H.No. 34, Bhagat Ganj, Rohtak-336813",Anantapuram,78.7,97.8,Yes,TVS Motors,1533174,Got job in campus placement
5457,Suhana Chacko,Mechatronics Engineering (MECHT),2018,2022,suhanachacko41@gmail.com,1915915279,18-01-2002,"434, Basak Nagar, Berhampore-150137",Mangalore,84.7,85.4,No,,,No special remarks
5458,Elakshi Zachariah,Mechatronics Engineering (MECHT),2017,2021,elakshizachariah29@gmail.com,9706998765,30-12-1998,"200, Hegde Zila, Thanjavur-016681",Mysore,89.9,92,No,,,No special remarks
5459,Parinaaz Shankar,Mechatronics Engineering (MECHT),2019,2023,parinaazshankar19@gmail.com,9.13364E+11,13-09-2000,"22, Jayaraman Street, Junagadh 040433",Cuttack,81.9,99.1,Yes,Bosch,1520620,Got job in campus placement
5460,Ojas Tailor,Mechatronics Engineering (MECHT),2018,2022,ojastailor21@gmail.com,9909371644,09-03-2003,"679, Bhagat Path, Meerut 773618",Nanded,92.7,87.9,Yes,L&T,1534429,Got job in campus placement
5461,Taimur Hari,Mechatronics Engineering (MECHT),2016,2020,taimurhari90@gmail.com,9.1807E+11,26-10-1998,"H.No. 771, Sangha Street, Pimpri-Chinchwad 857393",Bijapur,86.6,98.1,Yes,Bosch,1569913,Got job in campus placement
5462,Anay Basu,Mechatronics Engineering (MECHT),2018,2022,anaybasu50@gmail.com,9.10535E+11,17-10-2001,"H.No. 74, Kapoor Street, Gaya 026595",Hospet,84.6,83.5,No,,,No special remarks
5463,Stuvan Iyer,Mechatronics Engineering (MECHT),2017,2021,stuvaniyer27@gmail.com,4566889210,20-12-2002,"953, Dhillon Chowk, Guna 742640",Nadiad,79,80.5,No,,,No special remarks
5464,Sana Dora,Mechatronics Engineering (MECHT),2016,2020,sanadora66@gmail.com,2196862218,19-04-2002,"H.No. 970, Iyengar Road, Korba-460129",Sultan Pur Majra,80.1,99,Yes,Hyundai Motors,1559569,Got job in campus placement
5465,Anaya Desai,Mechatronics Engineering (MECHT),2016,2020,anayadesai44@gmail.com,9.12303E+11,28-12-1998,"06/33, Uppal Zila, Rampur-955818",Proddatur,85.4,84.9,No,,,No special remarks
5466,Ojas Reddy,Mechatronics Engineering (MECHT),2016,2020,ojasreddy13@gmail.com,7084712389,11-10-2000,"18/679, Barad Path, Ulhasnagar 752960",Bardhaman,82.6,87.5,Yes,TVS Motors,1540466,Got job in campus placement
5467,Samar Cherian,Mechatronics Engineering (MECHT),2019,2023,samarcherian94@gmail.com,9.16345E+11,15-07-2001,"16/82, Arora Ganj, Muzaffarnagar 575000",Siliguri,86.3,99.4,No,,,No special remarks
5468,Akarsh Karpe,Mechatronics Engineering (MECHT),2017,2021,akarshkarpe33@gmail.com,9200387961,28-04-1999,"19, Jayaraman Marg, Kolkata 441410",Kollam,84.8,92.4,No,,,No special remarks
5469,Adira Mani,Mechatronics Engineering (MECHT),2016,2020,adiramani54@gmail.com,7230230177,26-02-1998,"67, Sahota, Tirunelveli 807087",Bhind,94.1,81.4,Yes,Bosch,1651456,Got job in campus placement
5470,Nitara Luthra,Mechatronics Engineering (MECHT),2019,2023,nitaraluthra86@gmail.com,9.10902E+11,25-06-2002,"20/000, Goswami, Gaya 227158",Pimpri-Chinchwad,75.2,83.3,Yes,Bosch,1539013,Got job in campus placement
5471,Myra Shetty,Mechatronics Engineering (MECHT),2019,2023,myrashetty36@gmail.com,4820083192,17-08-1999,"H.No. 098, Walla Ganj, Kanpur 886930",Vijayanagaram,83.7,84.1,Yes,Hyundai Motors,1626323,Got job in campus placement
5472,Nayantara Tailor,Mechatronics Engineering (MECHT),2016,2020,nayantaratailor69@gmail.com,5318702759,16-11-1999,"84, Raja Path, Katni 465600",Loni,85.1,83,No,,,No special remarks
5473,Veer Hora,Mechatronics Engineering (MECHT),2018,2022,veerhora38@gmail.com,9108687140,25-07-2001,"94/932, Khurana Road, Kulti 823623",Karawal Nagar,77.1,91.6,No,,,No special remarks
5474,Yuvraj  Agarwal,Mechatronics Engineering (MECHT),2017,2021,yuvrajagarwal90@gmail.com,9.14399E+11,28-04-1998,"118, Sachar Street, Tiruvottiyur 188468",Panihati,77.6,89.5,No,,,No special remarks
5475,Ivana Sachdev,Mechatronics Engineering (MECHT),2018,2022,ivanasachdev49@gmail.com,9.18249E+11,08-06-1999,"001, Anand Road, Bhiwani-962465",Karnal,79.7,90.1,Yes,L&T,1561214,Got job in campus placement
5476,Ivana Varghese,Mechatronics Engineering (MECHT),2019,2023,ivanavarghese72@gmail.com,5349687580,09-09-2001,"H.No. 204, Bahl Road, Rampur 142025",Anand,83.4,88.7,Yes,TVS Motors,1539059,Got job in campus placement
5477,Nishith Chawla,Mechatronics Engineering (MECHT),2018,2022,nishithchawla9@gmail.com,9.1511E+11,05-12-2001,"90, Goswami Nagar, Alwar-824480",Mathura,83.9,95.6,Yes,Hyundai Motors,1637775,Got job in campus placement
5478,Sara Chana,Mechatronics Engineering (MECHT),2016,2020,sarachana15@gmail.com,9239325059,12-03-2003,"H.No. 115, Behl Marg, Rampur 245100",Dehradun,91.8,85.8,Yes,L&T,1678336,Got job in campus placement
5479,Urvi Sha,Mechatronics Engineering (MECHT),2019,2023,urvisha53@gmail.com,9.1291E+11,08-06-2003,"H.No. 434, Bhardwaj Chowk, Khora  131094",Pallavaram,81.9,87.6,Yes,TVS Motors,1532093,Got job in campus placement
5480,Zaina Ramachandran,Mechatronics Engineering (MECHT),2017,2021,zainaramachandran65@gmail.com,9.11989E+11,09-06-1998,"88, Dayal Road, Bilaspur-987271",Jehanabad,82.5,89.8,Yes,Bosch,1556594,Got job in campus placement
5481,Vritika Barad,Mechatronics Engineering (MECHT),2017,2021,vritikabarad31@gmail.com,3944033113,15-12-2002,"19/59, Chauhan Ganj, Moradabad-521156",Hindupur,86.8,81.6,Yes,TVS Motors,1660400,Got job in campus placement
5482,Aaryahi Brar,Mechatronics Engineering (MECHT),2018,2022,aaryahibrar33@gmail.com,1535994053,31-01-2002,"H.No. 650, Contractor Path, Vijayawada 646992",Avadi,76.6,95.6,Yes,TVS Motors,1576005,Got job in campus placement
5483,Jayesh Dhar,Mechatronics Engineering (MECHT),2016,2020,jayeshdhar28@gmail.com,1228880239,09-09-1998,"H.No. 312, Babu Chowk, Korba-393768",Karimnagar,85.6,84.3,Yes,TVS Motors,1551474,Got job in campus placement
5484,Anay Char,Mechatronics Engineering (MECHT),2016,2020,anaychar21@gmail.com,9.15294E+11,15-09-1998,"08/009, Koshy Marg, Fatehpur 271393",Darbhanga,91.5,89,Yes,Hyundai Motors,1635824,Got job in campus placement
5485,Krish Gill,Mechatronics Engineering (MECHT),2017,2021,krishgill24@gmail.com,9.14095E+11,19-08-2000,"H.No. 35, Shetty Zila, Rourkela 785040",Solapur,87.1,82.8,Yes,TVS Motors,1669991,Got job in campus placement
5486,Ivan Karan,Mechatronics Engineering (MECHT),2019,2023,ivankaran62@gmail.com,7980896003,26-07-2002,"071, Kara Marg, Bhusawal-823304",Ghaziabad,92.5,89.1,No,,,No special remarks
5487,Manjari Chakraborty,Mechatronics Engineering (MECHT),2019,2023,manjarichakraborty55@gmail.com,8904567638,09-04-1999,"H.No. 67, Deshpande Road, Bhopal-397582",Mehsana,78.7,86.8,Yes,TVS Motors,1660904,Got job in campus placement
5488,Drishya Brahmbhatt,Mechatronics Engineering (MECHT),2017,2021,drishyabrahmbhatt61@gmail.com,2751590013,18-08-1999,"07/628, Cheema Path, Madhyamgram 659895",Kamarhati,94.4,87.8,No,,,No special remarks
5489,Kanav Biswas,Mechatronics Engineering (MECHT),2019,2023,kanavbiswas41@gmail.com,6500596844,26-12-1997,"737, Varghese Nagar, Karaikudi-741110",Munger,88,83.8,No,,,No special remarks
5490,Umang Mander,Mechatronics Engineering (MECHT),2016,2020,umangmander7@gmail.com,9.14165E+11,18-02-1998,"H.No. 89, Mandal Street, Bhusawal 101271",Parbhani,84.5,97.8,Yes,Hyundai Motors,1532464,Got job in campus placement
5491,Ishita Bose,Mechatronics Engineering (MECHT),2019,2023,ishitabose14@gmail.com,2264256079,10-04-2003,"H.No. 860, Rao Chowk, Begusarai 577539",Panipat,75.6,81.6,No,,,No special remarks
